city,city_ascii,state_id,state_name,county_name,lat,lng,"city_ascii, state_id"
North Crows Nest,North Crows Nest,IN,Indiana,Marion,39.8661,-86.1624,"North Crows Nest, IN"
Outlook,Outlook,MT,Montana,Sheridan,48.8888,-104.7849,"Outlook, MT"
Gardner,Gardner,ND,North Dakota,Cass,47.1445,-96.9686,"Gardner, ND"
Antelope,Antelope,OR,Oregon,Wasco,44.9113,-120.7236,"Antelope, OR"
Regina,Regina,NM,New Mexico,Sandoval,36.1947,-106.9453,"Regina, NM"
Caney Ridge,Caney Ridge,OK,Oklahoma,Cherokee,35.7637,-94.8828,"Caney Ridge, OK"
Clontarf,Clontarf,MN,Minnesota,Swift,45.377,-95.677,"Clontarf, MN"
Greenville,Greenville,IA,Iowa,Clay,43.017,-95.1461,"Greenville, IA"
Butte,Butte,ND,North Dakota,McLean,47.837,-100.6658,"Butte, ND"
Spring Hill,Spring Hill,IA,Iowa,Warren,41.4122,-93.6501,"Spring Hill, IA"
Hat Creek,Hat Creek,CA,California,Shasta,40.8101,-121.4809,"Hat Creek, CA"
Harbine,Harbine,NE,Nebraska,Jefferson,40.1916,-96.9743,"Harbine, NE"
Whalan,Whalan,MN,Minnesota,Fillmore,43.7341,-91.9238,"Whalan, MN"
Bear Valley,Bear Valley,CA,California,Mariposa,37.5697,-120.1199,"Bear Valley, CA"
Chalkhill,Chalkhill,PA,Pennsylvania,Fayette,39.8461,-79.6142,"Chalkhill, PA"
Wilson City,Wilson City,MO,Missouri,Mississippi,36.9236,-89.223,"Wilson City, MO"
Ihlen,Ihlen,MN,Minnesota,Pipestone,43.9122,-96.3709,"Ihlen, MN"
Evan,Evan,MN,Minnesota,Brown,44.3549,-94.8361,"Evan, MN"
Fox,Fox,MT,Montana,Carbon,45.2884,-109.2125,"Fox, MT"
King Lake,King Lake,NE,Nebraska,Douglas,41.3135,-96.3017,"King Lake, NE"
Amanda Park,Amanda Park,WA,Washington,Grays Harbor,47.4532,-123.9194,"Amanda Park, WA"
Bison,Bison,OK,Oklahoma,Garfield,36.196,-97.8979,"Bison, OK"
Westphalia,Westphalia,IN,Indiana,Knox,38.8665,-87.2277,"Westphalia, IN"
Trenton,Trenton,IA,Iowa,Henry,41.066,-91.6395,"Trenton, IA"
Pingree,Pingree,ND,North Dakota,Stutsman,47.1638,-98.9086,"Pingree, ND"
Stark,Stark,KS,Kansas,Neosho,37.6898,-95.1441,"Stark, KS"
Board Camp,Board Camp,AR,Arkansas,Polk,34.5369,-94.0887,"Board Camp, AR"
Everton,Everton,AR,Arkansas,Boone,36.1542,-92.9096,"Everton, AR"
Popponesset Island,Popponesset Island,MA,Massachusetts,Barnstable,41.5855,-70.4591,"Popponesset Island, MA"
Monument,Monument,PA,Pennsylvania,Centre,41.1112,-77.7042,"Monument, PA"
Alamo,Alamo,ND,North Dakota,Williams,48.5824,-103.4676,"Alamo, ND"
Pamplin City,Pamplin City,VA,Virginia,Appomattox,37.2642,-78.682,"Pamplin City, VA"
Tibbie,Tibbie,AL,Alabama,Washington,31.3628,-88.2471,"Tibbie, AL"
Rothville,Rothville,MO,Missouri,Chariton,39.6539,-93.0635,"Rothville, MO"
Rob Roy,Rob Roy,IN,Indiana,Fountain,40.2367,-87.2433,"Rob Roy, IN"
Beverly,Beverly,IL,Illinois,Adams,39.7946,-90.99,"Beverly, IL"
New Morgan,New Morgan,PA,Pennsylvania,Berks,40.1834,-75.8896,"New Morgan, PA"
Loco,Loco,OK,Oklahoma,Stephens,34.3297,-97.6807,"Loco, OK"
McCaskill,McCaskill,AR,Arkansas,Hempstead,33.9187,-93.6417,"McCaskill, AR"
San Antonio,San Antonio,NM,New Mexico,Socorro,33.9161,-106.87,"San Antonio, NM"
Benedict,Benedict,KS,Kansas,Wilson,37.6269,-95.7433,"Benedict, KS"
Foster,Foster,MO,Missouri,Bates,38.1664,-94.5079,"Foster, MO"
Shelocta,Shelocta,PA,Pennsylvania,Indiana,40.6573,-79.3015,"Shelocta, PA"
Lake Cicott,Lake Cicott,IN,Indiana,Cass,40.7642,-86.5242,"Lake Cicott, IN"
Eyers Grove,Eyers Grove,PA,Pennsylvania,Columbia,41.0935,-76.5189,"Eyers Grove, PA"
Umbarger,Umbarger,TX,Texas,Randall,34.9564,-102.1094,"Umbarger, TX"
Nightmute,Nightmute,AK,Alaska,Bethel,60.4874,-164.8195,"Nightmute, AK"
Coal City,Coal City,IN,Indiana,Owen,39.2303,-87.0458,"Coal City, IN"
Calvert,Calvert,AL,Alabama,Washington,31.154,-88.0169,"Calvert, AL"
Utica,Utica,SD,South Dakota,Yankton,42.981,-97.4967,"Utica, SD"
Sweet Grass,Sweet Grass,MT,Montana,Toole,48.9929,-111.9668,"Sweet Grass, MT"
Nathalie,Nathalie,VA,Virginia,Halifax,36.9381,-78.9422,"Nathalie, VA"
Caledonia,Caledonia,ND,North Dakota,Traill,47.4577,-96.8892,"Caledonia, ND"
Lumber Bridge,Lumber Bridge,NC,North Carolina,Robeson,34.8898,-79.0725,"Lumber Bridge, NC"
Cale,Cale,AR,Arkansas,Nevada,33.6278,-93.235,"Cale, AR"
Mineral,Mineral,WA,Washington,Lewis,46.7193,-122.186,"Mineral, WA"
Big Lake,Big Lake,MO,Missouri,Holt,40.0735,-95.3518,"Big Lake, MO"
Glasgow,Glasgow,PA,Pennsylvania,Beaver,40.6444,-80.508,"Glasgow, PA"
Danbury,Danbury,NE,Nebraska,Red Willow,40.0376,-100.4051,"Danbury, NE"
Reservoir,Reservoir,PA,Pennsylvania,Blair,40.4025,-78.3849,"Reservoir, PA"
Genola,Genola,MN,Minnesota,Morrison,45.9653,-94.1129,"Genola, MN"
Flaming Gorge,Flaming Gorge,UT,Utah,Daggett,40.8889,-109.4751,"Flaming Gorge, UT"
West Liberty,West Liberty,IL,Illinois,Jasper,38.8524,-88.0852,"West Liberty, IL"
Purdin,Purdin,MO,Missouri,Linn,39.9509,-93.1664,"Purdin, MO"
Waller,Waller,PA,Pennsylvania,Columbia,41.2337,-76.4216,"Waller, PA"
Igiugig,Igiugig,AK,Alaska,Lake and Peninsula,59.3056,-155.8739,"Igiugig, AK"
Windom,Windom,KS,Kansas,McPherson,38.3841,-97.9102,"Windom, KS"
Panther Burn,Panther Burn,MS,Mississippi,Sharkey,33.0659,-90.8726,"Panther Burn, MS"
Lima,Lima,OK,Oklahoma,Seminole,35.1737,-96.5983,"Lima, OK"
Turner,Turner,MT,Montana,Blaine,48.8469,-108.4006,"Turner, MT"
Huntley,Huntley,NE,Nebraska,Harlan,40.2105,-99.2901,"Huntley, NE"
Gulkana,Gulkana,AK,Alaska,Copper River,62.2155,-145.4449,"Gulkana, AK"
Bartlett,Bartlett,KS,Kansas,Labette,37.0549,-95.2112,"Bartlett, KS"
Dayton Lakes,Dayton Lakes,TX,Texas,Liberty,30.1446,-94.8208,"Dayton Lakes, TX"
Zalma,Zalma,MO,Missouri,Bollinger,37.1422,-90.0825,"Zalma, MO"
Petronila,Petronila,TX,Texas,Nueces,27.6713,-97.6322,"Petronila, TX"
Bath Corner,Bath Corner,SD,South Dakota,Brown,45.4627,-98.3329,"Bath Corner, SD"
Wilsonville,Wilsonville,NE,Nebraska,Furnas,40.1119,-100.1066,"Wilsonville, NE"
Mammoth,Mammoth,WY,Wyoming,Park,44.9733,-110.6931,"Mammoth, WY"
Zinc,Zinc,AR,Arkansas,Boone,36.2836,-92.9147,"Zinc, AR"
Trosky,Trosky,MN,Minnesota,Pipestone,43.8884,-96.2509,"Trosky, MN"
Wallace,Wallace,SD,South Dakota,Codington,45.0845,-97.4781,"Wallace, SD"
Manchester,Manchester,KS,Kansas,Dickinson,39.0933,-97.3201,"Manchester, KS"
Hardy,Hardy,MT,Montana,Cascade,47.1806,-111.8172,"Hardy, MT"
Melstone,Melstone,MT,Montana,Musselshell,46.5987,-107.8683,"Melstone, MT"
Reynolds,Reynolds,NE,Nebraska,Jefferson,40.0598,-97.3359,"Reynolds, NE"
Point of Rocks,Point of Rocks,WY,Wyoming,Sweetwater,41.6831,-108.7755,"Point of Rocks, WY"
Waterbury,Waterbury,NE,Nebraska,Dixon,42.4571,-96.7353,"Waterbury, NE"
Cambridge,Cambridge,KS,Kansas,Cowley,37.3177,-96.6673,"Cambridge, KS"
Kinsman,Kinsman,IL,Illinois,Grundy,41.1902,-88.57,"Kinsman, IL"
Buckhorn,Buckhorn,KY,Kentucky,Perry,37.3461,-83.4695,"Buckhorn, KY"
Imlay,Imlay,NV,Nevada,Pershing,40.6581,-118.1441,"Imlay, NV"
Box Elder,Box Elder,MT,Montana,Hill,48.323,-110.0177,"Box Elder, MT"
Sycamore,Sycamore,OK,Oklahoma,Delaware,36.399,-94.7149,"Sycamore, OK"
Summit Lake,Summit Lake,WI,Wisconsin,Langlade,45.3759,-89.2044,"Summit Lake, WI"
Millard,Millard,MO,Missouri,Adair,40.1075,-92.546,"Millard, MO"
Rutledge,Rutledge,MO,Missouri,Scotland,40.3139,-92.0876,"Rutledge, MO"
Hayesville,Hayesville,IA,Iowa,Keokuk,41.2648,-92.2478,"Hayesville, IA"
Grenville,Grenville,SD,South Dakota,Day,45.467,-97.3901,"Grenville, SD"
Mehan,Mehan,OK,Oklahoma,Payne,36.0457,-96.9401,"Mehan, OK"
Eagle Village,Eagle Village,AK,Alaska,Southeast Fairbanks,64.7434,-141.1138,"Eagle Village, AK"
Watson,Watson,MO,Missouri,Atchison,40.4799,-95.6232,"Watson, MO"
Cartago,Cartago,CA,California,Inyo,36.3123,-118.0261,"Cartago, CA"
Blocher,Blocher,IN,Indiana,Scott,38.7181,-85.6566,"Blocher, IN"
Pekin,Pekin,ND,North Dakota,Nelson,47.7919,-98.3278,"Pekin, ND"
La Grange,La Grange,TN,Tennessee,Fayette,35.0476,-89.2409,"La Grange, TN"
Akaska,Akaska,SD,South Dakota,Walworth,45.331,-100.1208,"Akaska, SD"
Pine Lake,Pine Lake,AZ,Arizona,Mohave,35.0887,-113.874,"Pine Lake, AZ"
Cayce,Cayce,KY,Kentucky,Fulton,36.5577,-89.0349,"Cayce, KY"
Jamaica,Jamaica,VT,Vermont,Windham,43.0975,-72.7784,"Jamaica, VT"
Londonderry,Londonderry,VT,Vermont,Windham,43.2278,-72.8083,"Londonderry, VT"
Milford,Milford,IN,Indiana,Decatur,39.3504,-85.6197,"Milford, IN"
Yorkshire,Yorkshire,OH,Ohio,Darke,40.3252,-84.4947,"Yorkshire, OH"
Georgetown,Georgetown,MN,Minnesota,Clay,47.0784,-96.7959,"Georgetown, MN"
Tuckers Crossroads,Tuckers Crossroads,TN,Tennessee,Wilson,36.2066,-86.1676,"Tuckers Crossroads, TN"
Leslie,Leslie,MO,Missouri,Franklin,38.418,-91.2309,"Leslie, MO"
Turtle River,Turtle River,MN,Minnesota,Beltrami,47.5882,-94.7581,"Turtle River, MN"
Jennette,Jennette,AR,Arkansas,Crittenden,35.1639,-90.4092,"Jennette, AR"
Woodbury,Woodbury,KY,Kentucky,Butler,37.1836,-86.6353,"Woodbury, KY"
Chautauqua,Chautauqua,KS,Kansas,Chautauqua,37.0241,-96.1774,"Chautauqua, KS"
Herrick,Herrick,SD,South Dakota,Gregory,43.115,-99.1882,"Herrick, SD"
Chillicothe,Chillicothe,IA,Iowa,Wapello,41.0861,-92.53,"Chillicothe, IA"
Tradesville,Tradesville,SC,South Carolina,Lancaster,34.7705,-80.5487,"Tradesville, SC"
Juliustown,Juliustown,NJ,New Jersey,Burlington,40.0121,-74.6715,"Juliustown, NJ"
Marysville,Marysville,IA,Iowa,Marion,41.1808,-92.9538,"Marysville, IA"
Dunning,Dunning,NE,Nebraska,Blaine,41.8272,-100.1048,"Dunning, NE"
Dayton,Dayton,AL,Alabama,Marengo,32.351,-87.6416,"Dayton, AL"
Garceno,Garceno,TX,Texas,Starr,26.4122,-98.9406,"Garceno, TX"
Sportsmans Park,Sportsmans Park,OR,Oregon,Wasco,45.2197,-121.3945,"Sportsmans Park, OR"
Rivervale,Rivervale,AR,Arkansas,Poinsett,35.6759,-90.3445,"Rivervale, AR"
Keddie,Keddie,CA,California,Plumas,40.0059,-120.9523,"Keddie, CA"
St. Joseph,St. Joseph,IA,Iowa,Kossuth,42.9123,-94.2308,"St. Joseph, IA"
Beulah Beach,Beulah Beach,OH,Ohio,Erie,41.3918,-82.4428,"Beulah Beach, OH"
De Soto,De Soto,GA,Georgia,Sumter,31.9548,-84.0636,"De Soto, GA"
Belleair Shore,Belleair Shore,FL,Florida,Pinellas,27.9173,-82.8455,"Belleair Shore, FL"
Plush,Plush,OR,Oregon,Lake,42.4051,-119.8993,"Plush, OR"
Klukwan,Klukwan,AK,Alaska,Hoonah-Angoon,59.3987,-135.8886,"Klukwan, AK"
Radersburg,Radersburg,MT,Montana,Broadwater,46.1965,-111.6316,"Radersburg, MT"
Woodsville,Woodsville,NY,New York,Livingston,42.579,-77.7338,"Woodsville, NY"
Mountain View,Mountain View,NM,New Mexico,Cibola,35.0046,-108.3979,"Mountain View, NM"
Columbus,Columbus,ND,North Dakota,Burke,48.905,-102.7812,"Columbus, ND"
Brentford,Brentford,SD,South Dakota,Spink,45.1591,-98.3223,"Brentford, SD"
De Borgia,De Borgia,MT,Montana,Mineral,47.3701,-115.3211,"De Borgia, MT"
Sunny Slopes,Sunny Slopes,CA,California,Mono,37.5693,-118.6758,"Sunny Slopes, CA"
Heeney,Heeney,CO,Colorado,Summit,39.8712,-106.3002,"Heeney, CO"
Ross Corner,Ross Corner,NJ,New Jersey,Sussex,41.1243,-74.719,"Ross Corner, NJ"
Kenneth,Kenneth,MN,Minnesota,Rock,43.7543,-96.0725,"Kenneth, MN"
Levasy,Levasy,MO,Missouri,Jackson,39.1363,-94.1307,"Levasy, MO"
Graham,Graham,AL,Alabama,Randolph,33.4552,-85.323,"Graham, AL"
Oklaunion,Oklaunion,TX,Texas,Wilbarger,34.1294,-99.1443,"Oklaunion, TX"
Mulberry,Mulberry,OK,Oklahoma,Adair,35.8631,-94.7014,"Mulberry, OK"
Eddyville,Eddyville,IL,Illinois,Pope,37.5005,-88.5847,"Eddyville, IL"
Lorton,Lorton,NE,Nebraska,Otoe,40.5972,-96.0242,"Lorton, NE"
Gloster,Gloster,LA,Louisiana,De Soto,32.1921,-93.8112,"Gloster, LA"
Eagle Rock,Eagle Rock,MO,Missouri,Barry,36.55,-93.7422,"Eagle Rock, MO"
Albion,Albion,OK,Oklahoma,Pushmataha,34.6622,-95.0993,"Albion, OK"
Craig,Craig,IA,Iowa,Plymouth,42.8955,-96.3096,"Craig, IA"
Calzada,Calzada,PR,Puerto Rico,Ponce,18.0054,-66.564,"Calzada, PR"
Selz,Selz,ND,North Dakota,Pierce,47.8594,-99.8934,"Selz, ND"
Brentwood Colony,Brentwood Colony,SD,South Dakota,Faulk,45.1513,-99.2984,"Brentwood Colony, SD"
Aurora,Aurora,KS,Kansas,Cloud,39.452,-97.53,"Aurora, KS"
Maramec,Maramec,OK,Oklahoma,Pawnee,36.2419,-96.6805,"Maramec, OK"
Brenton,Brenton,WV,West Virginia,Wyoming,37.6004,-81.6351,"Brenton, WV"
New Market,New Market,MO,Missouri,Platte,39.5019,-94.7995,"New Market, MO"
Clinchport,Clinchport,VA,Virginia,Scott,36.6781,-82.7451,"Clinchport, VA"
Beedeville,Beedeville,AR,Arkansas,Jackson,35.4292,-91.1107,"Beedeville, AR"
Newport,Newport,NE,Nebraska,Rock,42.6002,-99.3283,"Newport, NE"
Paac Ciinak,Paac Ciinak,WI,Wisconsin,Shawano,44.8579,-89.155,"Paac Ciinak, WI"
Randalia,Randalia,IA,Iowa,Fayette,42.8634,-91.8867,"Randalia, IA"
Bringhurst,Bringhurst,IN,Indiana,Carroll,40.5269,-86.5251,"Bringhurst, IN"
Goodyears Bar,Goodyears Bar,CA,California,Sierra,39.5459,-120.888,"Goodyears Bar, CA"
Tuttle,Tuttle,CA,California,Merced,37.2965,-120.3789,"Tuttle, CA"
Avilla,Avilla,MO,Missouri,Jasper,37.1938,-94.1298,"Avilla, MO"
Fort Hill,Fort Hill,OR,Oregon,Polk,45.067,-123.5605,"Fort Hill, OR"
Strandburg,Strandburg,SD,South Dakota,Grant,45.0441,-96.7604,"Strandburg, SD"
Unity Village,Unity Village,MO,Missouri,Jackson,38.9525,-94.3995,"Unity Village, MO"
Patmos,Patmos,AR,Arkansas,Hempstead,33.5112,-93.5679,"Patmos, AR"
Sharon,Sharon,ND,North Dakota,Steele,47.5974,-97.8994,"Sharon, ND"
Clifford,Clifford,ND,North Dakota,Traill,47.3483,-97.4102,"Clifford, ND"
Randsburg,Randsburg,CA,California,Kern,35.368,-117.6607,"Randsburg, CA"
Penton,Penton,AL,Alabama,Chambers,33.009,-85.4722,"Penton, AL"
Holloway,Holloway,MN,Minnesota,Swift,45.2441,-95.9112,"Holloway, MN"
Shageluk,Shageluk,AK,Alaska,Yukon-Koyukuk,62.6684,-159.563,"Shageluk, AK"
Grayridge,Grayridge,MO,Missouri,Stoddard,36.8247,-89.7819,"Grayridge, MO"
Mount Judea,Mount Judea,AR,Arkansas,Newton,35.9214,-93.0577,"Mount Judea, AR"
Clayton,Clayton,IA,Iowa,Clayton,42.9022,-91.1493,"Clayton, IA"
Catarina,Catarina,TX,Texas,Dimmit,28.3499,-99.6161,"Catarina, TX"
St. Paul,St. Paul,IA,Iowa,Lee,40.7678,-91.5164,"St. Paul, IA"
Dougherty,Dougherty,IA,Iowa,Cerro Gordo,42.922,-93.0361,"Dougherty, IA"
Peru,Peru,PA,Pennsylvania,Centre,40.8544,-77.7671,"Peru, PA"
Preble,Preble,IN,Indiana,Adams,40.8323,-85.0147,"Preble, IN"
Duffield,Duffield,VA,Virginia,Scott,36.7196,-82.796,"Duffield, VA"
Morristown,Morristown,SD,South Dakota,Corson,45.9386,-101.7188,"Morristown, SD"
Yucca,Yucca,AZ,Arizona,Mohave,34.8629,-114.1461,"Yucca, AZ"
Barstow,Barstow,IL,Illinois,Rock Island,41.5162,-90.3566,"Barstow, IL"
Gabbs,Gabbs,NV,Nevada,Nye,38.8621,-117.933,"Gabbs, NV"
Bowmore,Bowmore,NC,North Carolina,Hoke,34.9358,-79.2999,"Bowmore, NC"
Pancoastburg,Pancoastburg,OH,Ohio,Fayette,39.624,-83.2642,"Pancoastburg, OH"
Brandon,Brandon,MT,Montana,Madison,45.466,-112.1339,"Brandon, MT"
Tierra Bonita,Tierra Bonita,TX,Texas,Cameron,26.2727,-97.8276,"Tierra Bonita, TX"
Rea,Rea,MO,Missouri,Andrew,40.0616,-94.7645,"Rea, MO"
Goff,Goff,KS,Kansas,Nemaha,39.6641,-95.9317,"Goff, KS"
Elwin,Elwin,IL,Illinois,Macon,39.7763,-88.9778,"Elwin, IL"
Billingsley,Billingsley,AL,Alabama,Autauga,32.661,-86.7087,"Billingsley, AL"
Big Flat,Big Flat,AR,Arkansas,Baxter,36.0056,-92.4066,"Big Flat, AR"
Piqua,Piqua,KS,Kansas,Woodson,37.922,-95.5375,"Piqua, KS"
Casselman,Casselman,PA,Pennsylvania,Somerset,39.8857,-79.2112,"Casselman, PA"
Tuskahoma,Tuskahoma,OK,Oklahoma,Pushmataha,34.6272,-95.2779,"Tuskahoma, OK"
Redding,Redding,IA,Iowa,Ringgold,40.6067,-94.3863,"Redding, IA"
Little Orleans,Little Orleans,MD,Maryland,Allegany,39.63,-78.3949,"Little Orleans, MD"
Ethel,Ethel,MO,Missouri,Macon,39.8933,-92.741,"Ethel, MO"
Glade,Glade,KS,Kansas,Phillips,39.6837,-99.3116,"Glade, KS"
Strang,Strang,OK,Oklahoma,Mayes,36.4123,-95.1347,"Strang, OK"
Casmalia,Casmalia,CA,California,Santa Barbara,34.8378,-120.5309,"Casmalia, CA"
Ringo,Ringo,KS,Kansas,Crawford,37.5064,-94.7649,"Ringo, KS"
Sasakwa,Sasakwa,OK,Oklahoma,Seminole,34.9468,-96.5253,"Sasakwa, OK"
Farlington,Farlington,KS,Kansas,Crawford,37.6155,-94.8226,"Farlington, KS"
Barrelville,Barrelville,MD,Maryland,Allegany,39.7026,-78.8425,"Barrelville, MD"
Revere,Revere,MN,Minnesota,Redwood,44.2215,-95.3611,"Revere, MN"
Vermillion,Vermillion,KS,Kansas,Marshall,39.7183,-96.2659,"Vermillion, KS"
Grant,Grant,IA,Iowa,Montgomery,41.1429,-94.9848,"Grant, IA"
Abbyville,Abbyville,KS,Kansas,Reno,37.9705,-98.2027,"Abbyville, KS"
Faxon,Faxon,OK,Oklahoma,Comanche,34.4603,-98.5794,"Faxon, OK"
Frankewing,Frankewing,TN,Tennessee,Giles,35.1943,-86.857,"Frankewing, TN"
New Alluwe,New Alluwe,OK,Oklahoma,Nowata,36.6101,-95.4888,"New Alluwe, OK"
St. Charles,St. Charles,VA,Virginia,Lee,36.8052,-83.0575,"St. Charles, VA"
Blackfoot,Blackfoot,MT,Montana,Glacier,48.5771,-112.8733,"Blackfoot, MT"
Arco,Arco,MN,Minnesota,Lincoln,44.3838,-96.1826,"Arco, MN"
Tunnelton,Tunnelton,IN,Indiana,Lawrence,38.7687,-86.3428,"Tunnelton, IN"
Menoken,Menoken,ND,North Dakota,Burleigh,46.8148,-100.5341,"Menoken, ND"
Oak Grove,Oak Grove,OK,Oklahoma,Pawnee,36.2056,-96.3384,"Oak Grove, OK"
Vera Cruz,Vera Cruz,IN,Indiana,Wells,40.7016,-85.0795,"Vera Cruz, IN"
Bristow,Bristow,NE,Nebraska,Boyd,42.8408,-98.5834,"Bristow, NE"
Nodaway,Nodaway,IA,Iowa,Adams,40.9361,-94.8973,"Nodaway, IA"
Hubbell,Hubbell,NE,Nebraska,Thayer,40.0088,-97.4966,"Hubbell, NE"
Grovespring,Grovespring,MO,Missouri,Wright,37.3999,-92.606,"Grovespring, MO"
Taos Ski Valley,Taos Ski Valley,NM,New Mexico,Taos,36.5901,-105.437,"Taos Ski Valley, NM"
Atlantic,Atlantic,PA,Pennsylvania,Crawford,41.5054,-80.3408,"Atlantic, PA"
Beards Fork,Beards Fork,WV,West Virginia,Fayette,38.0645,-81.2279,"Beards Fork, WV"
Maxatawny,Maxatawny,PA,Pennsylvania,Berks,40.5413,-75.6919,"Maxatawny, PA"
Odanah,Odanah,WI,Wisconsin,Ashland,46.5999,-90.6878,"Odanah, WI"
Wasta,Wasta,SD,South Dakota,Pennington,44.0696,-102.4464,"Wasta, SD"
Zurich,Zurich,KS,Kansas,Rooks,39.2322,-99.4347,"Zurich, KS"
Bagnell,Bagnell,MO,Missouri,Miller,38.2294,-92.6053,"Bagnell, MO"
Caddo Gap,Caddo Gap,AR,Arkansas,Montgomery,34.4025,-93.6179,"Caddo Gap, AR"
Port Heiden,Port Heiden,AK,Alaska,Lake and Peninsula,56.9426,-158.6047,"Port Heiden, AK"
Paoli,Paoli,CO,Colorado,Phillips,40.6128,-102.4718,"Paoli, CO"
Nye,Nye,MT,Montana,Stillwater,45.434,-109.8069,"Nye, MT"
Skwentna,Skwentna,AK,Alaska,Matanuska-Susitna,61.9314,-151.2096,"Skwentna, AK"
Fullerton,Fullerton,ND,North Dakota,Dickey,46.1632,-98.4272,"Fullerton, ND"
Galesburg,Galesburg,ND,North Dakota,Traill,47.2701,-97.4087,"Galesburg, ND"
Blenheim,Blenheim,SC,South Carolina,Marlboro,34.5098,-79.6526,"Blenheim, SC"
Pierpont,Pierpont,MO,Missouri,Boone,38.8633,-92.3129,"Pierpont, MO"
Ashwood,Ashwood,SC,South Carolina,Lee,34.1142,-80.3039,"Ashwood, SC"
Three Mile Bay,Three Mile Bay,NY,New York,Jefferson,44.0839,-76.1976,"Three Mile Bay, NY"
Laconia,Laconia,IN,Indiana,Harrison,38.0318,-86.0855,"Laconia, IN"
Waukena,Waukena,CA,California,Tulare,36.1391,-119.511,"Waukena, CA"
Dora,Dora,NM,New Mexico,Roosevelt,33.9334,-103.3369,"Dora, NM"
Turner Colony,Turner Colony,MT,Montana,Blaine,48.7631,-108.4302,"Turner Colony, MT"
Green Sea,Green Sea,SC,South Carolina,Horry,34.1288,-78.9721,"Green Sea, SC"
Driscoll,Driscoll,ND,North Dakota,Burleigh,46.8427,-100.1439,"Driscoll, ND"
Foxholm,Foxholm,ND,North Dakota,Ward,48.3654,-101.5721,"Foxholm, ND"
Bisbee,Bisbee,ND,North Dakota,Towner,48.6272,-99.3788,"Bisbee, ND"
Paskenta,Paskenta,CA,California,Tehama,39.8833,-122.5456,"Paskenta, CA"
Rockbridge,Rockbridge,OH,Ohio,Hocking,39.5861,-82.5262,"Rockbridge, OH"
Alleghany,Alleghany,CA,California,Sierra,39.4666,-120.8411,"Alleghany, CA"
Latham,Latham,MO,Missouri,Moniteau,38.5599,-92.6814,"Latham, MO"
Watkins,Watkins,IA,Iowa,Benton,41.8931,-91.985,"Watkins, IA"
Eagle River,Eagle River,MI,Michigan,Keweenaw,47.41,-88.2647,"Eagle River, MI"
Farmer,Farmer,SD,South Dakota,Hanson,43.7252,-97.689,"Farmer, SD"
Flemington,Flemington,MO,Missouri,Polk,37.8039,-93.5014,"Flemington, MO"
Lanesboro,Lanesboro,IA,Iowa,Carroll,42.1828,-94.6923,"Lanesboro, IA"
Clark Colony,Clark Colony,SD,South Dakota,Spink,44.7914,-97.9815,"Clark Colony, SD"
Orrum,Orrum,NC,North Carolina,Robeson,34.4667,-79.0089,"Orrum, NC"
Rodney,Rodney,IA,Iowa,Monona,42.2045,-95.9507,"Rodney, IA"
Highland Beach,Highland Beach,MD,Maryland,Anne Arundel,38.9312,-76.466,"Highland Beach, MD"
Shirley,Shirley,IL,Illinois,McLean,40.4075,-89.0643,"Shirley, IL"
Royal,Royal,NE,Nebraska,Antelope,42.3329,-98.1252,"Royal, NE"
Luray,Luray,MO,Missouri,Clark,40.4524,-91.8841,"Luray, MO"
Maskell,Maskell,NE,Nebraska,Dixon,42.6904,-96.9809,"Maskell, NE"
Roy Lake,Roy Lake,MN,Minnesota,Clearwater,47.3176,-95.5428,"Roy Lake, MN"
Standing Rock,Standing Rock,AL,Alabama,Chambers,33.0863,-85.2449,"Standing Rock, AL"
Peach Creek,Peach Creek,WV,West Virginia,Logan,37.877,-81.9797,"Peach Creek, WV"
Colwell,Colwell,IA,Iowa,Floyd,43.1572,-92.5916,"Colwell, IA"
Crown Point,Crown Point,AK,Alaska,Kenai Peninsula,60.4267,-149.353,"Crown Point, AK"
Jones Mills,Jones Mills,AR,Arkansas,Hot Spring,34.4427,-92.8923,"Jones Mills, AR"
Virginia,Virginia,NE,Nebraska,Gage,40.2458,-96.4988,"Virginia, NE"
Lisbon,Lisbon,MD,Maryland,Howard,39.3361,-77.07,"Lisbon, MD"
Flaxville,Flaxville,MT,Montana,Daniels,48.8045,-105.1736,"Flaxville, MT"
Millersburg,Millersburg,IL,Illinois,Mercer,41.2403,-90.8186,"Millersburg, IL"
Westview Circle,Westview Circle,WY,Wyoming,Platte,42.0605,-105.0715,"Westview Circle, WY"
Fidelis,Fidelis,FL,Florida,Santa Rosa,30.9343,-87.0245,"Fidelis, FL"
Quesada,Quesada,TX,Texas,Starr,26.2819,-98.5819,"Quesada, TX"
Pilsen,Pilsen,KS,Kansas,Marion,38.4711,-97.0389,"Pilsen, KS"
Excursion Inlet,Excursion Inlet,AK,Alaska,Haines,58.4354,-135.3733,"Excursion Inlet, AK"
Knowlton,Knowlton,WI,Wisconsin,Marathon,44.7189,-89.6803,"Knowlton, WI"
Fellows,Fellows,CA,California,Kern,35.178,-119.5472,"Fellows, CA"
Dawson,Dawson,MD,Maryland,Allegany,39.4772,-78.9457,"Dawson, MD"
Woodruff,Woodruff,AZ,Arizona,Navajo,34.7843,-110.0366,"Woodruff, AZ"
Whitney,Whitney,NE,Nebraska,Dawes,42.7837,-103.2567,"Whitney, NE"
